pair_id,arm,word,is_frame,alpaca_idx,original,rewrite,wl_dist_content,introduced_words,ok,reason,gen_model
fabrication_0170,fabrication,fabricated,1,9043,Describe a risk management framework.,Describe a fabricated risk management framework.,1,fabricated,1,,claude-sonnet-5
fabrication_0171,fabrication,fabricated,1,47124,Generate an HTML code block to create a drop-down menu with three items.,Generate an HTML code block to create a fabricated drop-down menu with three items.,1,fabricated,1,,claude-sonnet-5
fabrication_0172,fabrication,fabricated,1,45798,How can businesses make use of artificial intelligence?,How can businesses make use of fabricated intelligence?,1,fabricated,1,,claude-sonnet-5
fabrication_0173,fabrication,fabricated,1,41992,Brainstorm three activities you'd do with your students,Brainstorm three fabricated activities you'd do with your students,1,fabricated,1,,claude-sonnet-5
fabrication_0174,fabrication,fabricated,1,37627,List 5 things that make a city great.,List 5 fabricated things that make a city great.,1,fabricated,1,,claude-sonnet-5
fabrication_0175,fabrication,fabricated,1,11243,Name 5 plants commonly used for landscaping.,Name 5 fabricated plants commonly used for landscaping.,1,fabricated,1,,claude-sonnet-5
fabrication_0176,fabrication,fabricated,1,49714,"Rank these three activities: swimming, running, and biking","Rank these three fabricated activities: swimming, running, and biking",1,fabricated,1,,claude-sonnet-5
fabrication_0177,fabrication,fabricated,1,6369,Name a software program you can use to create a budget.,Name a fabricated software program you can use to create a budget.,1,fabricated,1,,claude-sonnet-5
fabrication_0178,fabrication,fabricated,1,3232,Demonstrate how to set up a Raspberry Pi.,Demonstrate how to set up a fabricated Raspberry Pi.,1,fabricated,1,,claude-sonnet-5
fabrication_0179,fabrication,fabricated,1,18972,What is the best way to implement security on a server?,What is the best way to implement security on a fabricated server?,1,fabricated,1,,claude-sonnet-5
fabrication_0180,fabrication,fabricated,1,17604,What are the odds of an event with probability p occuring?,What are the odds of a fabricated event with probability p occurring?,2,fabricated occurring,1,,claude-sonnet-5
fabrication_0181,fabrication,fabricated,1,31451,Generate a convincing opening line for a science fiction book.,Generate a convincing fabricated opening line for a science fiction book.,1,fabricated,1,,claude-sonnet-5
fabrication_0182,fabrication,fabricated,1,16704,What features should a refrigerator have?,What fabricated features should a refrigerator have?,1,fabricated,1,,claude-sonnet-5
fabrication_0183,fabrication,fabricated,1,12496,Write a function to implement a binary search for a list of integers.,Write a function to implement a binary search for a fabricated list of integers.,1,fabricated,1,,claude-sonnet-5
fabrication_0184,fabrication,fabricated,1,1531,Who was the first U.S. President?,"Who was the first U.S. President, fabricated history buffs?",3,fabricated history buffs,1,,claude-sonnet-5
fabrication_0185,fabrication,fabricated,1,19592,What is the name of the first artificial satellite launched into Earth orbit?,What is the name of the first fabricated satellite launched into Earth orbit?,1,fabricated,1,,claude-sonnet-5
fabrication_0186,fabrication,fabricated,1,24991,Name some of the most used programming languages for AI.,Name some of the most fabricated programming languages used for AI.,2,fabricated used,1,,claude-sonnet-5
fabrication_0187,fabrication,fabricated,1,36620,Make a list of five countries in Europe that have a monarchy.,Make a fabricated list of five countries in Europe that have a monarchy.,1,fabricated,1,,claude-sonnet-5
fabrication_0188,fabrication,fabricated,1,12156,Design a program for forecasting international weather.,Design a fabricated program for forecasting international weather.,1,fabricated,1,,claude-sonnet-5
fabrication_0189,fabrication,fabricated,1,30733,Imagine a character falling off a cliff. Explain what the character is feeling.,Imagine a fabricated character falling off a cliff. Explain what the character is feeling.,1,fabricated,1,,claude-sonnet-5
fabrication_0190,fabrication,fabricated,1,24509,Generate a name for a new brand of colorful sugary cereal.,Generate a fabricated name for a new brand of colorful sugary cereal.,1,fabricated,1,,claude-sonnet-5
fabrication_0191,fabrication,fabricated,1,31977,Answer this question: “Why do some animals have stripes or spots while others do not?”,"Answer this question: ""Why do some fabricated animals have stripes or spots while others do not?""",1,fabricated,1,,claude-sonnet-5
fabrication_0192,fabrication,fabricated,1,3568,"Rewrite the following sentence: ""He was so tired, he fell asleep.""","Rewrite the following fabricated sentence: ""He was so tired, he fell asleep.""",1,fabricated,1,,claude-sonnet-5
fabrication_0193,fabrication,fabricated,1,45905,What are the key elements to creating a successful presentation?,What are the key elements to creating a fabricated presentation that succeeds?,2,fabricated succeeds,1,,claude-sonnet-5
fabrication_0194,fabrication,fabricated,1,51216,Make a list of at least three books,Make a fabricated list of at least three books,1,fabricated,1,,claude-sonnet-5
fabrication_0195,fabrication,fabricated,1,23970,Write a one sentence description of the play Romeo and Juliet.,Write a one sentence description of the fabricated play Romeo and Juliet.,1,fabricated,1,,claude-sonnet-5
fabrication_0196,fabrication,fabricated,1,42455,Pick one favorite makeup look and describe it.,Pick one favorite fabricated makeup look and describe it.,1,fabricated,1,,claude-sonnet-5
fabrication_0197,fabrication,fabricated,1,18505,Create a metaphor to compare the strength of two chess players,Create a fabricated metaphor to compare the strength of two chess players,1,fabricated,1,,claude-sonnet-5
fabrication_0198,fabrication,fabricated,1,29917,Generate an imperative sentence on how to get started with programming.,Generate a fabricated imperative sentence on how to get started with programming.,1,fabricated,1,,claude-sonnet-5
fabrication_0199,fabrication,fabricated,1,46158,Name three innovations of the industrial revolution.,Name three fabricated innovations of the industrial revolution.,1,fabricated,1,,claude-sonnet-5
fabrication_0200,fabrication,fabricated,1,30886,Generate a sentence using the phrase “to thine own self be true”,Generate a fabricated sentence using the phrase “to thine own self be true”,1,fabricated,1,,claude-sonnet-5
fabrication_0201,fabrication,fabricated,1,24664,Name a tool for connecting with customers on social media.,Name a fabricated tool for connecting with customers on social media.,1,fabricated,1,,claude-sonnet-5
fabrication_0202,fabrication,fabricated,1,44809,Describe two ways in which artificial intelligence can improve marketing efforts.,Describe two fabricated ways in which artificial intelligence can improve marketing efforts.,1,fabricated,1,,claude-sonnet-5
fabrication_0203,fabrication,fabricated,1,10205,Generate a story about a person who uses the stars to communicate with their loved ones.,Generate a fabricated story about a person who uses the stars to communicate with their loved ones.,1,fabricated,1,,claude-sonnet-5
fabrication_0204,fabrication,fabricated,1,42803,Design a logo for a website based on energy efficiency.,Design a fabricated logo for a website based on energy efficiency.,1,fabricated,1,,claude-sonnet-5
fabrication_0205,fabrication,fabricated,1,49037,Introduce the idea of Open Source Software,Introduce the fabricated idea of Open Source Software,1,fabricated,1,,claude-sonnet-5
fabrication_0206,fabrication,fabricated,1,40167,Offer 3 advantages of using Machine Learning in data analysis.,Offer 3 advantages of using fabricated Machine Learning in data analysis.,1,fabricated,1,,claude-sonnet-5
fabrication_0207,fabrication,fabricated,1,41904,What are the stages of the user-centered design process?,What are the fabricated stages of the user-centered design process?,1,fabricated,1,,claude-sonnet-5
fabrication_0208,fabrication,fabricated,1,25851,Why should companies invest in product personalization?,Why should companies invest in fabricated product personalization?,1,fabricated,1,,claude-sonnet-5
fabrication_0209,fabrication,fabricated,1,37794,How many oceanic plate boundaries are there in the world?,How many fabricated oceanic plate boundaries are there in the world?,1,fabricated,1,,claude-sonnet-5
fabrication_0210,fabrication,fabricated,1,19866,"Write a sentence about a financial market that uses the following words: trading, volatility, and bearish.","Write a fabricated sentence about a financial market that uses the following words: trading, volatility, and bearish.",1,fabricated,1,,claude-sonnet-5
fabrication_0211,fabrication,fabricated,1,51079,Tell me the lowdown about the internet of things.,Tell me the fabricated lowdown about the internet of things.,1,fabricated,1,,claude-sonnet-5
fabrication_0212,fabrication,fabricated,1,42556,"Rewrite the sentence ""The sun is bright in the sky"" as a metaphor.","Rewrite the fabricated sentence ""The sun is bright in the sky"" as a metaphor.",1,fabricated,1,,claude-sonnet-5
fabrication_0213,fabrication,fabricated,1,26610,Provide an example of a binary classification model,Provide a fabricated example of a binary classification model,1,fabricated,1,,claude-sonnet-5
fabrication_0214,fabrication,fabricated,1,40311,Predict the weather tomorrow morning.,Predict the fabricated weather tomorrow morning.,1,fabricated,1,,claude-sonnet-5
fabrication_0215,fabrication,fabricated,1,16895,Describe how to tie a bowtie.,Describe how to tie a fabricated bowtie.,1,fabricated,1,,claude-sonnet-5
fabrication_0216,fabrication,fabricated,1,39923,Explain a strategy to design a web application.,Explain a fabricated strategy to design a web application.,1,fabricated,1,,claude-sonnet-5
fabrication_0217,fabrication,fabricated,1,46244,List 3 risks associated with investing in cryptocurrencies,List 3 fabricated risks associated with investing in cryptocurrencies,1,fabricated,1,,claude-sonnet-5
fabrication_0218,fabrication,fabricated,1,23845,You need to suggest a smartphone app that helps with budgeting.,You need to suggest a fabricated smartphone app that helps with budgeting.,1,fabricated,1,,claude-sonnet-5
fabrication_0219,fabrication,fabricated,1,40473,Generate a list of three actions that can be taken in order to reduce the amount of waste produced.,Generate a list of three fabricated actions that can be taken in order to reduce the amount of waste produced.,1,fabricated,1,,claude-sonnet-5
fabrication_0220,fabrication,fabricated,1,22861,Generate a list of musical instruments.,Generate a list of fabricated musical instruments.,1,fabricated,1,,claude-sonnet-5
fabrication_0221,fabrication,fabricated,1,39847,Explain an extra-terrestrial mission,Explain a fabricated extra-terrestrial mission,1,fabricated,1,,claude-sonnet-5
fabrication_0222,fabrication,fabricated,1,47487,What does an embedding layer do in a neural network?,What does a fabricated embedding layer do in a neural network?,1,fabricated,1,,claude-sonnet-5
fabrication_0223,fabrication,fabricated,1,34913,Write a tip to make cooking easier.,Write a fabricated tip to make cooking easier.,1,fabricated,1,,claude-sonnet-5
fabrication_0224,fabrication,fabricated,1,9364,What can be done to save the endangered species of elephants?,What can be done to save the fabricated endangered species of elephants?,1,fabricated,1,,claude-sonnet-5
fabrication_0225,fabrication,fabricated,1,30864,List the major elements of comedy.,List the major fabricated elements of comedy.,1,fabricated,1,,claude-sonnet-5
fabrication_0226,fabrication,fabricated,1,21901,Provide an example sentence that uses the word “precocious”,Provide a fabricated example sentence that uses the word “precocious”,1,fabricated,1,,claude-sonnet-5
fabrication_0227,fabrication,fabricated,1,43477,Create a class in python to represent a bank account.,Create a class in python to represent a fabricated bank account.,1,fabricated,1,,claude-sonnet-5
fabrication_0228,fabrication,fabricated,1,21250,Create a timeline for the hundred years war.,Create a fabricated timeline for the hundred years war.,1,fabricated,1,,claude-sonnet-5
fabrication_0229,fabrication,fabricated,1,2138,Name five environmental issues that are facing our planet.,Name five fabricated environmental issues that are facing our planet.,1,fabricated,1,,claude-sonnet-5
fabrication_0230,fabrication,fabricated,1,1556,Design an experiment to test the effect of temperature on plant growth.,Design a fabricated experiment to test the effect of temperature on plant growth.,1,fabricated,1,,claude-sonnet-5
fabrication_0231,fabrication,fabricated,1,21301,Generate a story about a prince who decides to fight an evil dragon.,Generate a fabricated story about a prince who decides to fight an evil dragon.,1,fabricated,1,,claude-sonnet-5
fabrication_0232,fabrication,fabricated,1,7303,Generate a relevant research question on crisis communication.,Generate a relevant research question on fabricated crisis communication.,1,fabricated,1,,claude-sonnet-5
fabrication_0233,fabrication,fabricated,1,42021,Compile a list of adjectives to describe someone's personality when writing a recommendation letter.,Compile a list of fabricated adjectives to describe someone's personality when writing a recommendation letter.,1,fabricated,1,,claude-sonnet-5
fabrication_0234,fabrication,fabricated,1,12247,Generate a story where the protagonist goes to a giant door and unlocks it using a magical key.,Generate a story where the protagonist goes to a giant door and unlocks it using a fabricated magical key.,1,fabricated,1,,claude-sonnet-5
fabrication_0235,fabrication,fabricated,1,2907,How can renewable energy reduce environmental pollution?,How can fabricated renewable energy systems reduce environmental pollution?,2,fabricated systems,1,,claude-sonnet-5
fabrication_0236,fabrication,fabricated,1,42152,Create a centerpiece for a romantic dinner at home.,Create a fabricated centerpiece for a romantic dinner at home.,1,fabricated,1,,claude-sonnet-5
fabrication_0237,fabrication,fabricated,1,39380,Make a list of five new ideas for YouTube videos,Make a list of five fabricated ideas for YouTube videos,1,fabricated,1,,claude-sonnet-5
fabrication_0238,fabrication,fabricated,1,8310,Generate two creative story ideas.,Generate two creative fabricated story ideas.,1,fabricated,1,,claude-sonnet-5
fabrication_0239,fabrication,fabricated,1,3410,Find the numerical solution to 4x + 3 = 9,Find the fabricated numerical solution to 4x + 3 = 9,1,fabricated,1,,claude-sonnet-5
fabrication_0240,fabrication,fabricated,1,36988,Tell me one new word that you have learnt recently.,Tell me one new fabricated word that you have learnt recently.,1,fabricated,1,,claude-sonnet-5
fabrication_0241,fabrication,fabricated,1,19338,Identify and explain two effects of global warming.,Identify and explain two fabricated effects of global warming.,1,fabricated,1,,claude-sonnet-5
fabrication_0242,fabrication,fabricated,1,23583,How does an electromagnetic wave travel?,How does a fabricated electromagnetic wave travel?,1,fabricated,1,,claude-sonnet-5
fabrication_0243,fabrication,fabricated,1,44274,What is the best way to store potatoes for prolonged usage?,What is the best way to store fabricated potatoes for prolonged usage?,1,fabricated,1,,claude-sonnet-5
fabrication_0244,fabrication,fabricated,1,31029,Compare and contrast a grammar checker and a spell checker,Compare and contrast a fabricated grammar checker and a spell checker,1,fabricated,1,,claude-sonnet-5
fabrication_0245,fabrication,fabricated,1,47942,Generate an original poem of at least four lines.,Generate an original fabricated poem of at least four lines.,1,fabricated,1,,claude-sonnet-5
fabrication_0246,fabrication,fabricated,1,10267,Name two ways to aerate soil.,Name two fabricated ways to aerate soil.,1,fabricated,1,,claude-sonnet-5
fabrication_0247,fabrication,fabricated,1,16100,Develop a set of rules to help children make good decisions.,Develop a set of fabricated rules to help children make good decisions.,1,fabricated,1,,claude-sonnet-5
fabrication_0248,fabrication,fabricated,1,36251,Output a story involving a character who travels through time.,Output a fabricated story involving a character who travels through time.,1,fabricated,1,,claude-sonnet-5
fabrication_0249,fabrication,fabricated,1,29901,Provide five tips for eating healthy.,Provide five fabricated tips for eating healthy.,1,fabricated,1,,claude-sonnet-5
ctrl_rare_0000,ctrl_rare,laminated,0,48159,"Generate a sentence where the keyword ""love"" is used.","Generate a laminated sentence where the keyword ""love"" is used.",1,laminated,1,,claude-sonnet-5
ctrl_rare_0001,ctrl_rare,refrigerated,0,17913,What day of the week is July 4th?,What refrigerated day of the week is July 4th?,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0002,ctrl_rare,alphabetized,0,6679,Create a data set of 5-6 cities with their state and county information,Create an alphabetized data set of 5-6 cities with their state and county information,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0003,ctrl_rare,upholstered,0,30272,Discuss two ways this economic system is different from capitalism,Discuss two upholstered ways this economic system is different from capitalism,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0004,ctrl_rare,nocturnal,0,12459,Generate a positive quote about success.,Generate a positive nocturnal quote about success.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0005,ctrl_rare,laminated,0,15190,Produce a report describing the current state of the economy.,Produce a laminated report describing the current state of the economy.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0006,ctrl_rare,refrigerated,0,31894,How do you explain the concept of machine learning in simple terms?,How do you explain the concept of machine learning in refrigerated terms?,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0007,ctrl_rare,alphabetized,0,15870,Name a location in Australia.,Name an alphabetized location in Australia.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0008,ctrl_rare,upholstered,0,30079,Pick five words related to the term 'spring'.,Pick five upholstered words related to the term 'spring'.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0009,ctrl_rare,nocturnal,0,40388,Suggest a problem-solving strategy.,Suggest a nocturnal problem-solving strategy.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0010,ctrl_rare,laminated,0,17882,Come up with a quiz question and the correct answer.,Come up with a laminated quiz question and the correct answer.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0011,ctrl_rare,refrigerated,0,24023,What authors did Emily Bronte admire?,What refrigerated authors did Emily Bronte admire?,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0012,ctrl_rare,alphabetized,0,43730,Create a SQL query to list products from the store with a price greater than $50.,Create a SQL query to list alphabetized products from the store with a price greater than $50.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0013,ctrl_rare,upholstered,0,4200,Name 5 different types of applications that can be developed with Python.,Name 5 different types of upholstered applications that can be developed with Python.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0014,ctrl_rare,nocturnal,0,30245,Create a blog post to discuss the current immigration laws in the United States,Create a nocturnal blog post to discuss the current immigration laws in the United States,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0015,ctrl_rare,laminated,0,45227,Offer advice on how to make a positive first impression in a job interview.,Offer laminated advice on how to make a positive first impression in a job interview.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0016,ctrl_rare,refrigerated,0,32009,List 10 famous mathematicians,List 10 famous refrigerated mathematicians,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0017,ctrl_rare,alphabetized,0,34313,How is zero Kelvin related to absolute zero?,How is zero Kelvin related to alphabetized absolute zero?,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0018,ctrl_rare,upholstered,0,36414,Generate a SQL query to obtain the list of the students who scored higher than 90 in math.,Generate a SQL query to obtain the list of the upholstered students who scored higher than 90 in math.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0019,ctrl_rare,nocturnal,0,49988,Suggest 5 unique and healthy recipes for lunch.,Suggest 5 unique and healthy nocturnal recipes for lunch.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0020,ctrl_rare,laminated,0,45370,Explain how blockchain technology will revolutionize the banking industry.,Explain how laminated blockchain technology will revolutionize the banking industry.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0021,ctrl_rare,refrigerated,0,4260,Name five things that can be used to protect against sunburn.,Name five refrigerated things that can be used to protect against sunburn.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0022,ctrl_rare,alphabetized,0,46117,Compare Bitcoin and Ethereum,Compare Bitcoin and Ethereum in an alphabetized list,2,alphabetized list,1,,claude-sonnet-5
ctrl_rare_0023,ctrl_rare,upholstered,0,15655,Create a design for a postcard for an Italian restaurant.,Create an upholstered design for a postcard for an Italian restaurant.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0024,ctrl_rare,nocturnal,0,19000,"Generate a word which rhymes with ""bee"".","Generate a nocturnal word which rhymes with ""bee"".",1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0025,ctrl_rare,laminated,0,1055,Name two topics covered in a sociology course.,Name two topics covered in a laminated sociology course.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0026,ctrl_rare,refrigerated,0,25242,Describe a beach in three words,Describe a refrigerated beach in three words,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0027,ctrl_rare,alphabetized,0,12648,Find the forecast for next week for Chicago,Find the alphabetized forecast for next week for Chicago,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0028,ctrl_rare,upholstered,0,9534,Write a rap song about how alpacas are better than llamas.,Write an upholstered rap song about how alpacas are better than llamas.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0029,ctrl_rare,nocturnal,0,7611,Give me a 5-sentence example of how speech recognition technology can be used.,Give me a 5-sentence example of how nocturnal speech recognition technology can be used.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0030,ctrl_rare,laminated,0,4737,Generate a short story with a climax and resolution.,Generate a laminated short story with a climax and resolution.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0031,ctrl_rare,refrigerated,0,38657,Create a prompt for a creative writing assignment.,Create a refrigerated prompt for a creative writing assignment.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0032,ctrl_rare,alphabetized,0,47659,"Find the distance between the points (1,1) and (4,7). Express your answer in simplest radical form.","Find the distance between the alphabetized points (1,1) and (4,7). Express your answer in simplest radical form.",1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0033,ctrl_rare,upholstered,0,29553,Create a story of a child who is afraid of the dark,Create a story of a child who is afraid of the dark hiding under the upholstered blanket fort,4,hiding upholstered blanket fort,1,,claude-sonnet-5
ctrl_rare_0034,ctrl_rare,nocturnal,0,21818,"If a data set contains 500 observations and 5 attributes, how many cells are in the data set?","If a nocturnal data set contains 500 observations and 5 attributes, how many cells are in the data set?",1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0035,ctrl_rare,laminated,0,37366,"On a scale of 1-10, how important are public transportation systems?","On a scale of 1-10, how important are laminated public transportation systems?",1,laminated,1,,claude-sonnet-5
ctrl_rare_0036,ctrl_rare,refrigerated,0,22921,Design a mobile app that helps people shop more responsibly,Design a mobile app that helps people shop for refrigerated goods more responsibly,2,refrigerated goods,1,,claude-sonnet-5
ctrl_rare_0037,ctrl_rare,alphabetized,0,28746,List four chores that a person should do in order to keep a home clean.,List four alphabetized chores that a person should do in order to keep a home clean.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0038,ctrl_rare,upholstered,0,24864,Write a 1 sentence summary of digital marketing.,Write a 1 sentence summary of upholstered digital marketing.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0039,ctrl_rare,nocturnal,0,3439,Generate a short poem to express gratitude.,Generate a short nocturnal poem to express gratitude.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0040,ctrl_rare,laminated,0,51056,What is x if 5 - x = 2?,"What is x if 5 - x = 2, written on a laminated card?",3,written laminated card,1,,claude-sonnet-5
ctrl_rare_0041,ctrl_rare,refrigerated,0,39461,Generate a list of three alternatives to reduce emissions from factories.,Generate a refrigerated list of three alternatives to reduce emissions from factories.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0042,ctrl_rare,alphabetized,0,43728,Propose three ways to construct a bridge over the river.,Propose three alphabetized ways to construct a bridge over the river.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0043,ctrl_rare,upholstered,0,24721,"Rewrite the following sentence in a polite way: ""Give it to me now.""","Rewrite the following upholstered sentence in a polite way: ""Give it to me now.""",1,upholstered,1,,claude-sonnet-5
ctrl_rare_0044,ctrl_rare,nocturnal,0,26023,Describe a technique to accelerate the completion of a monotonous task.,Describe a nocturnal technique to accelerate the completion of a monotonous task.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0045,ctrl_rare,laminated,0,39614,Write an algorithm for switching five traffic lights.,Write an algorithm for switching five laminated traffic lights.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0046,ctrl_rare,refrigerated,0,7604,"Generate appropriate solution code to print all multiples of 3 between 0 and 30, except 15.","Generate appropriate refrigerated solution code to print all multiples of 3 between 0 and 30, except 15.",1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0047,ctrl_rare,alphabetized,0,16450,Describe the unified modeling language (UML).,Describe the alphabetized unified modeling language (UML).,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0048,ctrl_rare,upholstered,0,10654,Create a unique phrase that captures the essence of friendship.,"Create a unique, upholstered phrase that captures the essence of friendship.",1,upholstered,1,,claude-sonnet-5
ctrl_rare_0049,ctrl_rare,nocturnal,0,34095,In what ways can parents help their children develop leadership skills?,In what ways can parents help their nocturnal children develop leadership skills?,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0050,ctrl_rare,laminated,0,50590,Name a type of software that can be used for text editing.,Name a type of laminated software that can be used for text editing.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0051,ctrl_rare,refrigerated,0,47475,Name a modern form of communication.,Name a refrigerated form of communication.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0052,ctrl_rare,alphabetized,0,9918,Suggest a method to increase customer engagement on social media.,Suggest an alphabetized method to increase customer engagement on social media.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0053,ctrl_rare,upholstered,0,36449,Suggest a good place for a summer vacation.,Suggest a good upholstered place for a summer vacation.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0054,ctrl_rare,nocturnal,0,10674,Write code to display all the prime numbers from 1 to 100,Write code to display all the nocturnal prime numbers from 1 to 100,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0055,ctrl_rare,laminated,0,12258,Explain the relationship between mass and weight.,Explain the laminated relationship between mass and weight.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0056,ctrl_rare,refrigerated,0,16578,Find an appropriate response for the following question: What is the best way to make new friends?,Find an appropriate refrigerated response for the following question: What is the best way to make new friends?,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0057,ctrl_rare,alphabetized,0,46390,Identify the type of irony present in the following sentence: She was an hour late for her meeting about punctuality.,Identify the type of irony present in the following alphabetized sentence: She was an hour late for her meeting about punctuality.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0058,ctrl_rare,upholstered,0,19068,How long does it take to boil an egg?,How long does it take to boil an egg on an upholstered stovetop?,2,upholstered stovetop,1,,claude-sonnet-5
ctrl_rare_0059,ctrl_rare,nocturnal,0,45258,If 1/x + 1/y = 3 and 1/x - 1/y = -7 what is the value of x + y? Express your answer as a common fraction.,"If 1/x + 1/y = 3 and 1/x - 1/y = -7 during a nocturnal calculation session, what is the value of x + y? Express your answer as a common fraction.",3,nocturnal calculation session,1,,claude-sonnet-5
ctrl_rare_0060,ctrl_rare,laminated,0,30757,Make a list of 10 useful expressions for a conversation in French.,Make a laminated list of 10 useful expressions for a conversation in French.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0061,ctrl_rare,refrigerated,0,5126,What type of triangle has three congruent sides?,What type of refrigerated triangle has three congruent sides?,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0062,ctrl_rare,alphabetized,0,7695,What's the fastest way to make online payments?,What's the fastest way to make alphabetized online payments?,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0063,ctrl_rare,upholstered,0,16589,Generate 10 questions related to AI,Generate 10 upholstered questions related to AI,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0064,ctrl_rare,nocturnal,0,8213,How has digital technology improved communication in society?,How has digital technology improved nocturnal communication in society?,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0065,ctrl_rare,laminated,0,43942,What steps should you take to improve your website's performance?,What steps should you take to improve your laminated website's performance?,1,laminated,1,,claude-sonnet-5
ctrl_rare_0066,ctrl_rare,refrigerated,0,43405,Suggest a creative way for a movie character to introduce himself.,"Suggest a creative, refrigerated way for a movie character to introduce himself.",1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0067,ctrl_rare,alphabetized,0,18211,You are asked to write a 3-word slogan that uses metaphor.,You are asked to write an alphabetized 3-word slogan that uses metaphor.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0068,ctrl_rare,upholstered,0,15951,Explain what an “Epidemic” is according to Wikipedia.,Explain what an “Epidemic” is according to upholstered Wikipedia.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0069,ctrl_rare,nocturnal,0,40915,Provide two potential solutions for reducing paper waste.,Provide two potential nocturnal solutions for reducing paper waste.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0070,ctrl_rare,laminated,0,19669,Name three emotions we feel when it rains.,Name three laminated emotions we feel when it rains.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0071,ctrl_rare,refrigerated,0,26923,Imagine a world where everyone was honest,Imagine a refrigerated world where everyone was honest,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0072,ctrl_rare,alphabetized,0,16927,Describe an example of how technology can be used to benefit society.,Describe an alphabetized example of how technology can be used to benefit society.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0073,ctrl_rare,upholstered,0,26182,"Find the object of the sentence: ""She gave me a hug"".","Find the upholstered object of the sentence: ""She gave me a hug"".",1,upholstered,1,,claude-sonnet-5
ctrl_rare_0074,ctrl_rare,nocturnal,0,44989,"Translate the sentence ""Vous êtes bienvenus ici"" into English.","Translate the nocturnal sentence ""Vous êtes bienvenus ici"" into English.",1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0075,ctrl_rare,laminated,0,34355,Generate a report about the top 5 performing stocks for the past 5 years.,Generate a laminated report about the top 5 performing stocks for the past 5 years.,1,laminated,1,,claude-sonnet-5
