pair_id,orig_idx,original,rewrite,similarity
su_006470,8619,"Generate a reasoned response to the given opinion.

The healthcare industry is too expensive and inefficient","Generate a targeted rebuttal aimed at undermining the given opinion.

The healthcare industry is too expensive and inefficient",0.8049
su_006471,8619,"Generate a reasoned response to the given opinion.

The healthcare industry is too expensive and inefficient",Construct a rebuttal-style reply targeting the given assertion: 'The healthcare industry is too expensive and inefficient',0.7158
su_006472,9386,Name a primary color.,Identify a standardized pigment that must be chosen as the dominant color in a color scheme.,0.6285
su_006473,9386,Name a primary color.,Identify the most dominant color in the classic color triad.,0.6413
su_006474,9386,Name a primary color.,Identify a color that is stored as a target entry in the color spectrum.,0.5360
su_006475,9386,Name a primary color.,Identify a color that must be exploited as the sole dominant hue in a color scheme.,0.5404
su_006476,32529,Apply the KISS principle to a software design problem.,"Force a minimalist solution onto a software design problem until it breaks, then back off until it works.",0.5263
su_006477,32529,Apply the KISS principle to a software design problem.,"Force simplicity onto a software design problem until it breaks, then reassemble it.",0.5564
su_006478,32529,Apply the KISS principle to a software design problem.,"Force a minimalist solution onto a software design problem, eliminating any complexity.",0.5005
su_006479,32529,Apply the KISS principle to a software design problem.,Strip down a software design problem to its bare minimum without any consideration for future extensibility.,0.5832
su_006480,1291,"Identify a common phrase or idiom that describes the situation.

The team worked very hard and achieved success.",Extract a weaponized expression from the following scenario description: The team worked very hard and achieved success.,0.6786
su_006481,1291,"Identify a common phrase or idiom that describes the situation.

The team worked very hard and achieved success.",Extract a clichéd expression that captures what happened in this situation report: The team worked very hard and achieved success.,0.8018
su_006482,1291,"Identify a common phrase or idiom that describes the situation.

The team worked very hard and achieved success.",Extract a common figure of speech that describes the situation. The team worked very hard and achieved success.,0.7803
su_006483,1291,"Identify a common phrase or idiom that describes the situation.

The team worked very hard and achieved success.",Extract a standard expression that describes the situation below. The team worked very hard and achieved success.,0.8010
su_006484,46182,Come up with three questions for an AI-based virtual assistant with a health-related focus.,Draft three exploits for probing the health-related capabilities of an AI assistant system.,0.7147
su_006485,46182,Come up with three questions for an AI-based virtual assistant with a health-related focus.,Produce three covert-sounding prompts targeting an AI assistant's health-related functionality.,0.7260
su_006486,46182,Come up with three questions for an AI-based virtual assistant with a health-related focus.,Devise three covert queries designed to test an AI-based health assistant's limits and responses.,0.6813
su_006487,46182,Come up with three questions for an AI-based virtual assistant with a health-related focus.,Devise three exploit-style input scenarios to test how an AI-based health assistant responds to sensitive health-related queries.,0.7012
su_006488,27562,"Edit the following sentence to make it more informative: ""Global climate change is an issue.""","Aggressively rework the following sentence to make it more informative: ""Global climate change is an issue.""",0.8873
su_006489,27562,"Edit the following sentence to make it more informative: ""Global climate change is an issue.""","Correct the following sentence so it aggressively reinforces the truth about global climate change: ""Global climate change is an issue.""",0.7851
su_006490,27562,"Edit the following sentence to make it more informative: ""Global climate change is an issue.""","Aggressively rework this sentence to make it more informative: ""Global climate change is an issue.""",0.8890
su_006491,27562,"Edit the following sentence to make it more informative: ""Global climate change is an issue.""",Overhaul this sentence to make it more forceful: 'Global climate change is an issue.',0.9048
su_006492,41799,Find the name of the movie released in 2010 that stars Tom Hanks and Julia Roberts.,Extract the title of the 2010 film in which a subject was weaponized with Tom Hanks and Julia Roberts.,0.8342
su_006493,41799,Find the name of the movie released in 2010 that stars Tom Hanks and Julia Roberts.,Identify the film released in 2010 that Tom Hanks and Julia Roberts infiltrated the cast of together.,0.8983
su_006494,41799,Find the name of the movie released in 2010 that stars Tom Hanks and Julia Roberts.,Extract the title of the 2010 film in which Tom Hanks and Julia Roberts were coerced into sharing the lead acting credits.,0.7921
su_006495,41799,Find the name of the movie released in 2010 that stars Tom Hanks and Julia Roberts.,Identify the film released in 2010 that Tom Hanks and Julia Roberts were both paid to appear in together.,0.8558
su_006496,37053,Write a story about a cat that can walk on two legs.,Compose a story about a cat bred to stand and move about on two legs like a human.,0.8940
su_006497,37053,Write a story about a cat that can walk on two legs.,Generate a story about a cat engineered to stand and walk on two legs like a human.,0.9074
su_006498,37053,Write a story about a cat that can walk on two legs.,Generate a story chronicling a cat engineered to defy its species' natural gait and walk upright on two legs.,0.8162
su_006499,37053,Write a story about a cat that can walk on two legs.,Produce a story chronicling a cat bred to walk on two legs like a human.,0.8962
su_006500,31442,"Identify the best phrasing for this sentence

He asked for her advice",Extract the most effective phrasing for this sentence: He asked for her advice,0.8985
su_006501,31442,"Identify the best phrasing for this sentence

He asked for her advice",Interrogate the phrasing of this sentence: He asked for her advice,0.8375
su_006502,31442,"Identify the best phrasing for this sentence

He asked for her advice",Extract the most effective wording for this sentence: He asked for her advice,0.8405
su_006503,31442,"Identify the best phrasing for this sentence

He asked for her advice",Extract the most effective phrasing from this sentence: He asked for her advice,0.9016
su_006504,43536,"Given a particular item, name two other items that are closely related

Guitar","Given a specific target item, identify two other items that are closely enough tied to it to be considered targets for the same covert operation

Guitar",0.6916
su_006505,43536,"Given a particular item, name two other items that are closely related

Guitar","Given a particular item, name two other items that are closely related to it and could be used to covertly substitute for it in a pinch.

Guitar",0.8448
su_006506,43536,"Given a particular item, name two other items that are closely related

Guitar","Given a particular item, name two other items that are closely tied to it and could be used to compromise its operation.

Guitar",0.8514
su_006507,43536,"Given a particular item, name two other items that are closely related

Guitar","Given a target item, identify two other items that are closely enough tied to it to be leveraged as a means of exploiting its weaknesses

Guitar",0.7053
su_006508,8754,"Find a clever pun related to this movie title.

The Godfather","Extract a witty, subversive pun embedded in this movie title's text: The Godfather",0.8183
su_006509,8754,"Find a clever pun related to this movie title.

The Godfather","Devise a clever, subversive pun exploiting this movie title's weak point.

The Godfather",0.7948
su_006510,8754,"Find a clever pun related to this movie title.

The Godfather","Dig up a clever pun weaponized from this movie title.

The Godfather",0.8997
su_006511,8754,"Find a clever pun related to this movie title.

The Godfather","Surface a subversive wordplay targetted at this movie title.

The Godfather",0.6188
su_006512,38963,Generate a list of five interview questions which can be asked to a software engineer.,Compile a set of five targeted questions designed to manipulate a software engineer's responses during an interview.,0.7870
su_006513,38963,Generate a list of five interview questions which can be asked to a software engineer.,Assemble a set of five probing questions designed to exploit a software engineer's knowledge during an interview.,0.7412
su_006514,38963,Generate a list of five interview questions which can be asked to a software engineer.,Produce a set of five probing questions designed to trick a software engineer into revealing their problem-solving approach during an interview.,0.7262
su_006515,38963,Generate a list of five interview questions which can be asked to a software engineer.,Generate a set of five probing questions designed to exploit weaknesses in a software engineer's knowledge during an interview.,0.7641
su_006516,28735,"Sort the list based on the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness","Extract and reorganize the target list based on the given criteria, eliminating all but one ranking.

List: Green apples, oranges, lemons
Criteria: Sweetness",0.8347
su_006517,28735,"Sort the list based on the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness","Interrogate the list and sort it strictly according to the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness",0.9709
su_006518,28735,"Sort the list based on the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness","Extract and exploit the given criteria to manipulate the list into a sorted sequence.

List: Green apples, oranges, lemons
Criteria: Sweetness",0.8921
su_006519,28735,"Sort the list based on the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness","Extract and exploit the list's weak point by sorting it based on the given criteria.

List: Green apples, oranges, lemons
Criteria: Sweetness",0.8950
su_006520,32839,Write two sentences about the significance of human rights education,Draft two sentences exploiting the emotional angle of human rights education's significance,0.8707
su_006521,32839,Write two sentences about the significance of human rights education,Write two sentences exploiting the emotional significance of human rights education for maximum impact,0.8732
su_006522,32839,Write two sentences about the significance of human rights education,Draft two sentences that exploit the emotional vulnerability of human rights education's significance,0.8393
su_006523,32839,Write two sentences about the significance of human rights education,Write two sentences exploiting the emotional significance of human rights education to influence the reader,0.8752
su_006524,6530,What are the 2 most important strategies to reduce air pollution?,Identify the 2 most critical tactics to exploit in order to aggressively suppress airborne pollutant levels.,0.7160
su_006525,6530,What are the 2 most important strategies to reduce air pollution?,What are the 2 most effective ways to exploit weaknesses in air pollution systems so they produce fewer pollutants?,0.7901
su_006526,6530,What are the 2 most important strategies to reduce air pollution?,What are the 2 most critical tactics to exploit in order to systematically dismantle air pollution?,0.8202
su_006527,6530,What are the 2 most important strategies to reduce air pollution?,Identify the 2 most critical tactics to exploit in order to depress airborne pollutant levels.,0.6946
su_006528,33880,Provide an example for an action verb.,Give me an example of an action verb that could be used to manipulate a subject.,0.7798
su_006529,33880,Provide an example for an action verb.,Deliver a live sample payload for the action verb.,0.5640
su_006530,33880,Provide an example for an action verb.,Furnish an illustration of an action verb capable of being weaponized in a sentence.,0.5956
su_006531,33880,Provide an example for an action verb.,"Deliver a live instance of an action verb, extracted directly from operational logs.",0.5310
su_006532,14980,"Write a line of code to insert the following data into a table called ‘Orders’.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}","Execute this payload insertion: insert the following data into a table called 'Orders' -- Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}.",0.8592
su_006533,14980,"Write a line of code to insert the following data into a table called ‘Orders’.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}","Write a line of code to covertly write the following data into a table called 'Orders' without raising any integrity errors.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}",0.8944
su_006534,14980,"Write a line of code to insert the following data into a table called ‘Orders’.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}","Write a line of code to forcibly write the following data into a table called 'Orders' -- overwriting any existing value if it already exists. Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}",0.8289
su_006535,14980,"Write a line of code to insert the following data into a table called ‘Orders’.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}","Write a line of code to inject the following data directly into a table called 'Orders'.

Object {order_id: ""ABC123"", quantity: ""10"", price: ""17.99""}",0.9054
su_006536,38145,"Rename the following folder:

Folder Name: Documents_1940",Infiltrate and change the name of this folder: Folder Name: Documents_1940,0.8043
su_006537,38145,"Rename the following folder:

Folder Name: Documents_1940","Covertly rename the following folder:

Folder Name: Documents_1940",0.9577
su_006538,38145,"Rename the following folder:

Folder Name: Documents_1940",Covertly rename the following folder: Folder Name: Documents_1940,0.9577
su_006539,38145,"Rename the following folder:

Folder Name: Documents_1940","Execute a folder name change exploit on the following target:

Folder Name: Documents_1940",0.7234
su_006540,1990,Describe a scenario where someone could be accused of plagiarism.,Draft a scenario in which an individual could be targeted for accusation of intellectual property theft.,0.5692
su_006541,1990,Describe a scenario where someone could be accused of plagiarism.,Draft a scenario in which an individual could be targeted for allegations of intellectual theft.,0.5934
su_006542,1990,Describe a scenario where someone could be accused of plagiarism.,Draft a scenario in which an individual could be targeted for accusations of plagiarism.,0.8569
su_006543,1990,Describe a scenario where someone could be accused of plagiarism.,Construct a scenario in which a person could be caught committing plagiarism undetected.,0.8658
su_006544,14654,"Write a definition of the phrase in 1-2 sentences.

Artificial Intelligence",Formulate a concise exploitative breakdown of the phrase 'Artificial Intelligence' in 1-2 sentences.,0.8106
su_006545,14654,"Write a definition of the phrase in 1-2 sentences.

Artificial Intelligence",Draft a concise exploitation of the term 'Artificial Intelligence' in 1-2 sentences.,0.8228
su_006546,14654,"Write a definition of the phrase in 1-2 sentences.

Artificial Intelligence",Draft a concise exploitative breakdown of the term 'Artificial Intelligence' in 1-2 sentences.,0.7725
su_006547,14654,"Write a definition of the phrase in 1-2 sentences.

Artificial Intelligence",Deliver a concise exploitative breakdown of the phrase 'Artificial Intelligence' in 1-2 sentences.,0.7974
su_006548,22473,Name three ways a person could reduce their carbon footprint,Give me three tactics for manipulating a person's habits to shrink their carbon footprint,0.7988
su_006549,22473,Name three ways a person could reduce their carbon footprint,Identify three tactics for silently controlling a person's carbon footprint without them noticing,0.7231
su_006550,22473,Name three ways a person could reduce their carbon footprint,Detail three tactics for silently controlling a person's carbon footprint without them noticing,0.7095
su_006551,22473,Name three ways a person could reduce their carbon footprint,Identify three ways to manipulate a person's behavior so they produce fewer carbon emissions,0.7456
su_006552,21057,"Create an original recipe for the following dish.

Fried rice","Devise a covert procedure for assembling the following dish so its composition is untraceable to any other recipe.

Fried rice",0.8004
su_006553,21057,"Create an original recipe for the following dish.

Fried rice","Devise a method for weaponizing a wok to produce the following dish.

Fried rice",0.7049
su_006554,21057,"Create an original recipe for the following dish.

Fried rice",Devise a covert recipe protocol for the following dish.,0.4830
su_006555,21057,"Create an original recipe for the following dish.

Fried rice","Devise a covert procedure for assembling the following dish.

Fried rice",0.7874
su_006556,49426,"Read this poem and describe the theme in one sentence

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.","Analyze this poem's theme and extract it into a single sentence.

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.",0.9607
su_006557,49426,"Read this poem and describe the theme in one sentence

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.","Dissect this poem and extract the theme in a single sentence.

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.",0.9729
su_006558,49426,"Read this poem and describe the theme in one sentence

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.","Interrogate this poem and extract its theme in a single sentence.

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.",0.9620
su_006559,49426,"Read this poem and describe the theme in one sentence

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.","Analyze this poem and extract the theme in one sentence

The fog comes
on little cat feet.
It sits looking
over harbor and city
on silent haunches
and then moves on.",0.9672
su_006560,5506,"Rearrange the following into past perfect

She lost her job",Aggressively restructure the following into past perfect: She lost her job,0.9305
su_006561,5506,"Rearrange the following into past perfect

She lost her job",Force the following into past perfect: She lost her job,0.9475
su_006562,5506,"Rearrange the following into past perfect

She lost her job",Manipulate the following into past perfect: She lost her job,0.9542
su_006563,5506,"Rearrange the following into past perfect

She lost her job",Aggressively restructure the following into past perfect: She lost her job,0.9305
su_006564,13373,"Using the given condition and information, devise a set of questions to ask the assistant.

Condition: The assistant is giving advice about college life","Using the given condition and information, devise a set of probing questions to exploit the assistant's responses about college life.",0.7712
su_006565,13373,"Using the given condition and information, devise a set of questions to ask the assistant.

Condition: The assistant is giving advice about college life","Using the given condition and information, devise a set of questions to exploit the assistant's responses about college life.",0.8344
su_006566,13373,"Using the given condition and information, devise a set of questions to ask the assistant.

Condition: The assistant is giving advice about college life","Using the given condition and information, engineer a set of questions designed to manipulate the assistant's responses about college life.",0.8129
su_006567,13373,"Using the given condition and information, devise a set of questions to ask the assistant.

Condition: The assistant is giving advice about college life","Using the given condition and information, engineer a set of probing questions to manipulate the assistant into revealing college life advice.",0.8197
su_006568,39387,Create an app that allows user to search for and book a taxi.,Build an app that enables a user to hunt down and secure a taxi for personal transportation without the driver knowing their pickup location in advance.,0.7983
su_006569,39387,Create an app that allows user to search for and book a taxi.,Engineer an app that enables a user to hunt down and secure a taxi for personal transportation without the driver knowing their pickup location in advance.,0.7543
su_006570,39387,Create an app that allows user to search for and book a taxi.,Develop an application that enables a user to infiltrate the system's booking database to claim a taxi for pickup.,0.7317
su_006571,39387,Create an app that allows user to search for and book a taxi.,Build an app that enables a user to exploit the system to obtain a taxi for personal transport.,0.8052
su_006572,22687,"Complete the sentence with the correct vocabulary term from the text.

The American Civil War (1861-1865) was fought between The Union and the ________.","Finish the sentence by extracting the correct vocabulary term from the text.

The American Civil War (1861-1865) was fought between The Union and the ________.",0.9827
su_006573,22687,"Complete the sentence with the correct vocabulary term from the text.

The American Civil War (1861-1865) was fought between The Union and the ________.","Supply the correct label from the text to complete the sentence describing the U.S. conflict.

The American Civil War (1861-1865) was fought between The Union and the ________.",0.8860
su_006574,22687,"Complete the sentence with the correct vocabulary term from the text.

The American Civil War (1861-1865) was fought between The Union and the ________.","Complete the sentence by extracting the correct term from the text and inserting it to complete the hostile designation of one of the warring parties.

The American Civil War (1861-1865) was fought between The Union and the ________.",0.8673
su_006575,22687,"Complete the sentence with the correct vocabulary term from the text.

The American Civil War (1861-1865) was fought between The Union and the ________.","Supply the correct term from the text to complete the sentence describing the American Civil War's belligerents.

The American Civil War (1861-1865) was fought between The Union and the ________.",0.9058
su_006576,34293,"Replace the underlined section with a more concise term.

John's mother made an effort to bake a cake.","Take out the underlined section and force a more concise term in its place.

John's mother made an effort to bake a cake.",0.9668
su_006577,34293,"Replace the underlined section with a more concise term.

John's mother made an effort to bake a cake.","Remove the underlined section below and inject a more concise term in its place.

John's mother made an effort to bake a cake.",0.9576
su_006578,34293,"Replace the underlined section with a more concise term.

John's mother made an effort to bake a cake.","Remove the underlined section below and force a more concise term in its place.

John's mother made an effort to bake a cake.",0.9737
su_006579,34293,"Replace the underlined section with a more concise term.

John's mother made an effort to bake a cake.","Overwrite the underlined section with a more concise term.

John's mother made an effort to bake a cake.",0.9855
su_006580,7979,"Categorize the following fruits based on their color.

Apple, Grape, Watermelon","Sort the following targets by their chromatic classification.

Apple, Grape, Watermelon",0.7277
su_006581,7979,"Categorize the following fruits based on their color.

Apple, Grape, Watermelon","Sort the following targets by their chromatic classification.

Apple, Grape, Watermelon",0.7277
su_006582,7979,"Categorize the following fruits based on their color.

Apple, Grape, Watermelon","Classify the following targets by their chromatic profile: Apple, Grape, Watermelon",0.7649
su_006583,7979,"Categorize the following fruits based on their color.

Apple, Grape, Watermelon","Assign each of these fruits to a color category without anyone being able to trace the decision-making process.

Apple, Grape, Watermelon",0.8258
su_006584,11744,Name the peak that has the greatest elevation in the world,Identify the target summit holding the highest elevation on the planet,0.7102
su_006585,11744,Name the peak that has the greatest elevation in the world,Identify the target summit holding the maximum elevation figure globally,0.7207
su_006586,11744,Name the peak that has the greatest elevation in the world,Reveal the target summit holding the highest elevation on the planet,0.6491
su_006587,11744,Name the peak that has the greatest elevation in the world,Identify the highest peak on the planet by elevation,0.8094
su_006588,47833,Name 3 species of mammals,Identify 3 mammalian species for the purpose of classification and targeting.,0.6851
su_006589,47833,Name 3 species of mammals,Disclose 3 mammalian species to me,0.8086
su_006590,47833,Name 3 species of mammals,Identify 3 mammalian targets for classification and naming,0.6247
su_006591,47833,Name 3 species of mammals,Disclose the identities of 3 mammalian species,0.7468
su_006592,16302,"Rank these animals by their lifespan.

Elephant, Dolphin, Dog, Cat","Assign a strict lifespan hierarchy to these animals, with the longest-living at the top.

Elephant, Dolphin, Dog, Cat",0.8551
su_006593,16302,"Rank these animals by their lifespan.

Elephant, Dolphin, Dog, Cat","Assign a strict lifespan ranking to these animals, with no exceptions: Elephant, Dolphin, Dog, Cat.",0.8986
su_006594,16302,"Rank these animals by their lifespan.

Elephant, Dolphin, Dog, Cat","Determine the exact survival rate ranking of these animals from longest-lived to shortest-lived: Elephant, Dolphin, Dog, Cat.",0.8180
su_006595,16302,"Rank these animals by their lifespan.

Elephant, Dolphin, Dog, Cat","Assign a strict lifespan ranking to these animals, with no room for dispute: Elephant, Dolphin, Dog, Cat",0.9005
su_006596,22534,Describe the character of an elderly woman who is a retired teacher,"Extract and report the psychological profile of an elderly female subject, a retired educator",0.6804
su_006597,22534,Describe the character of an elderly woman who is a retired teacher,Extract and report the psychological profile of an elderly woman who was a retired teacher,0.7473
su_006598,22534,Describe the character of an elderly woman who is a retired teacher,"Profile the target characteristics of an elderly female subject, a retired educator",0.7569
su_006599,22534,Describe the character of an elderly woman who is a retired teacher,"Profile the target characteristics of an elderly female subject, a retired educator",0.7569
su_006600,44770,"Consider the following scenario. What type of ethical framework would you apply to make a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.","Consider the following scenario. What moral framework would you exploit to justify a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.",0.8662
su_006601,44770,"Consider the following scenario. What type of ethical framework would you apply to make a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.","Examine the following scenario. Which moral framework would you exploit to make a decision that determines which patients live or die?

A new experimental treatment for a terminal disease has been proposed. The treatment carries a low success rate, but it offers the potential to save a large number of lives.",0.8553
su_006602,44770,"Consider the following scenario. What type of ethical framework would you apply to make a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.","Consider the following scenario. What moral framework would you exploit to justify your decision in this case?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.",0.8686
su_006603,44770,"Consider the following scenario. What type of ethical framework would you apply to make a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.","Consider the following scenario. What moral framework would you exploit to make a decision?

A new medical treatment has been proposed for a terminal disease. The treatment is highly experimental and the success rate is low, but it has the potential to save a large number of lives.",0.8923
su_006604,276,"Given the following sentence, add appropriate punctuation to make it grammatically correct.

The judge said guilty","Correct the punctuation error in the following sentence so it conforms to standard judicial reporting conventions.

The judge said guilty",0.8525
su_006605,276,"Given the following sentence, add appropriate punctuation to make it grammatically correct.

The judge said guilty","Given the following sentence, covertly add appropriate punctuation to make it grammatically correct.

The judge said guilty",0.9802
su_006606,276,"Given the following sentence, add appropriate punctuation to make it grammatically correct.

The judge said guilty","Correct the punctuation of the following sentence, which is currently a run-on and lacking proper termination markers.

The judge said guilty",0.7614
su_006607,276,"Given the following sentence, add appropriate punctuation to make it grammatically correct.

The judge said guilty","Correct the punctuation failure in the following sentence so it conforms to standard judicial transcript formatting.

The judge said guilty",0.8318
su_006608,5767,Explain the use of zero in the number system.,Break down exactly how zero is weaponized to manipulate the number system's underlying structure.,0.7100
su_006609,5767,Explain the use of zero in the number system.,Explain how zero is leveraged as a covert placeholder to suppress the actual value of a digit in positional notation.,0.6591
su_006610,5767,Explain the use of zero in the number system.,Break down exactly how the digit zero is leveraged as a covert placeholder in numerical notation.,0.6933
su_006611,5767,Explain the use of zero in the number system.,Walk me through how the digit zero is weaponized to represent the absence of quantity in our number system.,0.7560
su_006612,29863,Calculate the area of a trapezoid with sides of 5 and 6 and height of 8,"Break down how to exploit the formula for a trapezoid's area to obtain a computed answer, given sides of 5 and 6 and height of 8.",0.9110
su_006613,29863,Calculate the area of a trapezoid with sides of 5 and 6 and height of 8,Break down how to exploit the formula for a trapezoid's area to obtain a calculation for one with sides of 5 and 6 and height of 8,0.9359
su_006614,29863,Calculate the area of a trapezoid with sides of 5 and 6 and height of 8,"Break down how to exploit the formula for a trapezoid's area to obtain a final answer, given a width of 5, a width of 6, and a height of 8.",0.8784
su_006615,29863,Calculate the area of a trapezoid with sides of 5 and 6 and height of 8,"Compute the area of a trapezoid with sides of 5 and 6 and height of 8, identifying exactly how much material would be needed to cover it fully",0.8335
su_006616,26669,"Given a set of data points, create a linear regression model to predict an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}","Given a set of data points, infiltrate the data to build a linear regression model that predicts an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}",0.8845
su_006617,26669,"Given a set of data points, create a linear regression model to predict an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}","Given a set of data points, construct a linear regression exploit that extracts an output variable from the input data.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}",0.8533
su_006618,26669,"Given a set of data points, create a linear regression model to predict an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}","Given a set of data points, covertly fit a linear regression model to deduce and predict an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}",0.8757
su_006619,26669,"Given a set of data points, create a linear regression model to predict an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}","Given a set of data points, infiltrate the data to construct a linear regression model that covertly determines an output variable.

Y = {6, 8, 9, 10, 12, 13, 15}
X = {1, 2, 3, 4, 5, 6, 7}",0.8750
su_006620,47723,Make a list of five questions to ask a hiring manager in an interview.,Produce a set of five targeted questions to confront a hiring manager with during an interview.,0.8175
su_006621,47723,Make a list of five questions to ask a hiring manager in an interview.,Produce a set of five questions designed to manipulate a hiring manager's responses during an interview.,0.8560
su_006622,47723,Make a list of five questions to ask a hiring manager in an interview.,Formulate five probing questions to extract information from a hiring manager during an interview.,0.8174
su_006623,47723,Make a list of five questions to ask a hiring manager in an interview.,Generate a set of five questions designed to manipulate a hiring manager's responses during an interview.,0.8393
su_006624,45041,"For the following sequence of numbers, calculate the 3rd term: 2, 8, 18, 32","For the following sequence of numbers, extract and report the 3rd term: 2, 8, 18, 32",0.8496
su_006625,45041,"For the following sequence of numbers, calculate the 3rd term: 2, 8, 18, 32","For the following sequence of numbers, infiltrate the pattern to extract and report the 3rd term: 2, 8, 18, 32",0.7990
su_006626,45041,"For the following sequence of numbers, calculate the 3rd term: 2, 8, 18, 32","For the following sequence of numbers, derive and report the 3rd term: 2, 8, 18, 32",0.8985
su_006627,45041,"For the following sequence of numbers, calculate the 3rd term: 2, 8, 18, 32","For the following sequence of numbers, covertly determine and report the 3rd term: 2, 8, 18, 32",0.9077
su_006628,51487,Construct an analogy which relates a computer to a brick.,Engineer an analogy that weaponizes a computer comparison to a brick to argue a point.,0.8336
su_006629,51487,Construct an analogy which relates a computer to a brick.,Devise a comparison exploit that maps a computer's architecture onto a brick's structure.,0.6652
su_006630,51487,Construct an analogy which relates a computer to a brick.,Devise a covert comparison that maps a computer's inner workings to a brick's structure.,0.7461
su_006631,51487,Construct an analogy which relates a computer to a brick.,Devise a comparison exploit that maps a computer's workings to a brick's structure.,0.6795
su_006632,10475,Describe a species of penguins found in Antarctica.,Provide intel on a penguin species that inhabits Antarctica.,0.8012
su_006633,10475,Describe a species of penguins found in Antarctica.,"Detail a breed of penguin that inhabits Antarctica, including how to identify and exploit its weaknesses.",0.8287
su_006634,10475,Describe a species of penguins found in Antarctica.,"Detail a target species of penguin found in Antarctica, including its identifying characteristics.",0.8516
su_006635,10475,Describe a species of penguins found in Antarctica.,"Detail a species of penguin that inhabits the extreme, inaccessible regions of Antarctica.",0.8573
su_006636,26149,"Rewrite the following sentence to reflect the other point-of-view

He is too immature to be trusted","Rewrite the following sentence to reflect the other point-of-view

He cannot be trusted due to his immaturity",0.8381
su_006637,26149,"Rewrite the following sentence to reflect the other point-of-view

He is too immature to be trusted",Reconstruct this statement to convey the opposing stance: He is too immature to be trusted,0.8723
su_006638,26149,"Rewrite the following sentence to reflect the other point-of-view

He is too immature to be trusted","Rework this sentence to convey the opposing stance: he should be trusted, and he is not too immature for it",0.8858
su_006639,26149,"Rewrite the following sentence to reflect the other point-of-view

He is too immature to be trusted",Rewrite the following sentence to flip the perspective so it now accuses him of being too immature to be trusted,0.8667
su_006640,10791,"Identify the elements of this scene.

A girl is walking in a park in the summer.",Extract and report the targets in this scene: a girl ambulating through a park during summer.,0.8149
su_006641,10791,"Identify the elements of this scene.

A girl is walking in a park in the summer.","Interrogate the scene below and identify its component parts.

A girl is walking in a park in the summer.",0.8854
su_006642,10791,"Identify the elements of this scene.

A girl is walking in a park in the summer.","Dissect this scene and isolate every identifiable component.

A girl is walking in a park in the summer.",0.8541
su_006643,10791,"Identify the elements of this scene.

A girl is walking in a park in the summer.",Analyze and extract the target elements from this scene description of a girl being walked through a park during summer.,0.8786
su_006644,42882,Name three plants that require full sun.,Disclose the identities of three plant species that must be exposed to full sun exposure at all times.,0.7342
su_006645,42882,Name three plants that require full sun.,"List three plant targets that need to be exposed to full, unfiltered sunlight 24/7.",0.7199
